Temperature,Humidity,Moisture,Soil Type,Nitrogen,Potassium,Phosphorous,Season,Region,Crop Type
29.1,83.2,47.2,Sandy,42,50,25,Kharif,South,Rice
21.6,74.5,45.2,Loamy,40,15,41,Rabi,West,Wheat
33.2,49.2,48.5,Loamy,47,30,6,Zaid,West,Tobacco
14.4,65.9,52.0,Loamy,39,8,40,Rabi,East,Barley
35.2,42.8,18.2,Black,24,31,15,Zaid,Central,Millets
34.9,56.8,31.7,Red,32,56,39,Zaid,West,Ground Nuts
35.2,72.7,33.6,Black,32,49,35,Kharif,West,Cotton
34.9,41.6,46.6,Red,18,8,26,Zaid,Central,Millets
23.7,73.5,33.5,Black,55,19,38,Rabi,South,Millets
33.7,91.9,39.0,Loamy,46,59,8,Kharif,Central,Rice
18.0,66.7,37.2,Clayey,28,11,38,Rabi,East,Wheat
34.3,57.0,30.6,Black,46,15,24,Zaid,Central,Cotton
36.3,42.4,39.7,Loamy,29,6,15,Zaid,East,Tobacco
17.0,45.6,43.8,Alluvial,24,27,35,Rabi,North,Wheat
29.8,73.3,34.3,Red,51,24,33,Kharif,West,Maize
33.6,41.6,52.8,Sandy,14,42,46,Kharif,Central,Rice
38.1,43.6,43.3,Sandy,22,39,30,Zaid,Central,Millets
23.6,79.2,29.1,Loamy,24,15,12,Kharif,North,Rice
27.9,64.9,38.8,Alluvial,27,16,32,Kharif,Central,Rice
36.6,51.8,19.5,Alluvial,15,14,25,Zaid,South,Wheat
37.8,49.9,37.5,Loamy,52,14,22,Zaid,North,Millets
28.3,53.0,44.9,Alluvial,17,41,38,Rabi,East,Wheat
35.4,37.5,32.1,Clayey,28,53,14,Zaid,South,Tobacco
29.0,82.4,39.6,Red,35,54,29,Kharif,East,Maize
25.0,63.0,33.8,Alluvial,33,27,18,Rabi,West,Rice
31.2,73.0,62.4,Red,45,49,21,Kharif,Central,Rice
35.5,39.5,57.9,Sandy,42,22,22,Zaid,West,Ground Nuts
28.4,89.6,45.4,Sandy,59,48,19,Kharif,West,Rice
18.2,40.5,34.9,Loamy,49,16,16,Rabi,North,Pulses
26.7,56.4,35.5,Sandy,25,27,44,Rabi,North,Pulses
31.2,66.2,26.8,Red,20,39,15,Kharif,West,Rice
34.7,54.2,22.3,Black,21,7,18,Zaid,West,Cotton
17.2,60.2,53.8,Alluvial,26,8,44,Rabi,Central,Wheat
35.6,54.7,32.5,Clayey,19,37,11,Zaid,South,Tobacco
27.6,63.2,41.8,Clayey,59,50,34,Kharif,East,Rice
36.8,59.8,48.2,Black,35,35,16,Zaid,East,Cotton
38.7,53.6,50.3,Loamy,43,7,23,Zaid,North,Millets
25.2,72.8,54.2,Black,27,48,23,Kharif,Central,Millets
19.7,48.0,35.1,Sandy,45,43,42,Rabi,North,Pulses
20.6,66.8,31.7,Black,22,10,8,Rabi,East,Millets
37.2,60.4,22.2,Red,45,46,43,Zaid,West,Millets
36.0,53.5,31.8,Loamy,30,42,24,Zaid,South,Tobacco
22.9,65.5,53.4,Clayey,43,57,21,Rabi,Central,Pulses
30.8,80.0,40.1,Red,52,49,30,Kharif,North,Rice
23.3,90.0,41.1,Sandy,56,16,32,Rabi,South,Pulses
28.1,81.5,52.0,Clayey,42,32,20,Kharif,West,Oil seeds
33.5,41.3,21.4,Sandy,38,7,38,Zaid,East,Millets
33.3,77.9,53.3,Red,26,23,41,Kharif,West,Oil seeds
16.7,37.3,39.5,Red,28,30,37,Rabi,North,Barley
26.8,66.8,40.8,Sandy,36,30,42,Kharif,South,Rice
24.8,56.0,51.5,Red,35,10,24,Rabi,Central,Barley
14.6,66.0,38.9,Red,49,44,27,Rabi,South,Pulses
34.1,70.9,29.5,Red,52,9,23,Kharif,West,Maize
36.0,39.8,39.7,Red,11,18,28,Zaid,North,Millets
7.9,43.3,47.1,Clayey,45,17,47,Rabi,North,Wheat
34.3,65.4,44.0,Alluvial,42,20,18,Kharif,North,Rice
34.0,58.1,50.4,Black,26,51,14,Zaid,North,Cotton
37.1,48.9,32.7,Alluvial,19,43,11,Zaid,South,Sugarcane
27.1,75.7,40.4,Red,48,46,14,Kharif,North,Rice
19.9,77.6,31.6,Loamy,22,53,44,Rabi,North,Barley
26.8,58.2,34.7,Black,44,43,15,Rabi,South,Cotton
37.7,55.0,66.4,Black,34,52,20,Zaid,North,Cotton
18.8,43.2,35.4,Black,50,55,6,Rabi,East,Cotton
25.1,84.1,45.7,Sandy,49,42,9,Kharif,North,Maize
35.2,41.2,33.7,Alluvial,56,53,45,Zaid,South,Sugarcane
28.8,73.7,50.8,Black,55,27,24,Kharif,West,Cotton
32.0,71.9,69.9,Loamy,31,48,46,Kharif,South,Maize
37.4,54.4,42.8,Alluvial,24,48,21,Zaid,Central,Wheat
28.7,91.6,42.0,Sandy,47,17,8,Kharif,West,Oil seeds
17.2,67.0,30.7,Red,58,41,46,Rabi,East,Barley
38.0,49.0,41.4,Alluvial,31,20,42,Zaid,East,Wheat
30.8,91.5,35.1,Sandy,58,15,42,Kharif,West,Maize
36.2,48.0,34.5,Alluvial,25,47,22,Zaid,Central,Wheat
37.9,49.5,49.4,Black,13,35,35,Zaid,Central,Cotton
30.1,53.2,21.8,Clayey,58,54,35,Rabi,South,Wheat
33.4,43.8,32.4,Alluvial,56,29,43,Zaid,South,Rice
33.8,54.5,39.6,Loamy,24,39,24,Zaid,North,Tobacco
21.3,49.3,61.9,Red,43,40,38,Rabi,South,Pulses
17.3,58.4,44.6,Loamy,21,45,28,Rabi,South,Wheat
20.4,66.1,28.7,Sandy,32,46,37,Rabi,Central,Pulses
24.9,62.0,47.6,Sandy,52,51,42,Kharif,South,Maize
19.2,59.1,44.0,Loamy,44,36,41,Rabi,Central,Wheat
31.0,75.5,47.1,Loamy,12,42,38,Kharif,West,Rice
29.8,81.0,36.6,Loamy,10,58,12,Kharif,Central,Oil seeds
21.8,44.1,69.1,Black,53,7,36,Rabi,South,Cotton
32.2,75.1,32.5,Red,47,19,8,Kharif,Central,Maize
29.7,56.1,33.9,Red,50,7,12,Kharif,East,Rice
17.8,66.5,36.0,Red,34,41,34,Rabi,South,Wheat
34.3,83.3,36.5,Clayey,28,55,19,Kharif,Central,Oil seeds
19.8,57.1,20.0,Clayey,49,5,41,Rabi,West,Pulses
28.2,68.2,38.3,Loamy,35,58,17,Kharif,East,Rice
35.5,45.0,38.0,Loamy,52,31,37,Zaid,West,Tobacco
36.6,87.4,28.4,Sandy,53,11,25,Kharif,Central,Oil seeds
27.1,57.2,40.6,Red,51,40,23,Rabi,West,Pulses
25.2,77.6,36.4,Loamy,22,37,47,Kharif,North,Maize
34.4,52.1,39.7,Red,57,55,8,Zaid,East,Ground Nuts
24.5,72.7,63.2,Black,58,45,36,Kharif,Central,Millets
26.7,69.0,26.8,Black,26,37,29,Kharif,Central,Cotton
36.6,49.0,33.3,Alluvial,52,20,33,Zaid,West,Wheat
35.7,47.1,53.3,Red,56,7,41,Zaid,North,Millets
36.4,58.1,40.1,Loamy,47,57,48,Zaid,North,Millets
35.6,42.0,44.2,Red,53,30,24,Zaid,West,Ground Nuts
26.6,68.2,33.1,Clayey,27,19,33,Kharif,East,Maize
29.9,53.7,39.7,Clayey,49,37,41,Kharif,South,Oil seeds
19.7,79.4,47.3,Loamy,10,24,29,Rabi,Central,Pulses
32.6,74.4,48.5,Red,15,53,41,Kharif,North,Oil seeds
29.8,80.2,38.8,Red,54,21,19,Kharif,West,Maize
29.8,74.9,42.2,Red,20,18,32,Kharif,East,Oil seeds
27.8,64.9,42.7,Clayey,53,41,25,Kharif,West,Maize
27.8,82.1,21.4,Red,37,8,45,Kharif,North,Rice
32.7,36.0,36.9,Red,55,27,13,Zaid,North,Millets
32.1,70.9,53.2,Black,34,52,10,Kharif,West,Millets
28.2,49.7,50.3,Clayey,41,32,39,Kharif,East,Rice
22.0,63.5,20.0,Clayey,26,11,14,Rabi,East,Wheat
28.9,79.0,40.1,Black,17,41,12,Kharif,East,Millets
32.8,102.8,41.3,Sandy,11,55,28,Kharif,Central,Maize
33.5,43.8,48.1,Red,27,36,42,Zaid,South,Ground Nuts
21.7,49.1,34.3,Black,23,17,34,Rabi,East,Cotton
30.4,72.3,19.1,Red,37,47,23,Kharif,North,Rice
37.9,60.2,42.1,Alluvial,58,14,6,Zaid,West,Wheat
27.2,82.8,28.0,Alluvial,44,43,40,Kharif,North,Wheat
34.7,62.7,33.4,Sandy,59,9,33,Zaid,East,Ground Nuts
34.7,43.7,29.4,Black,50,9,25,Zaid,North,Millets
30.3,68.5,38.2,Sandy,15,27,20,Kharif,Central,Oil seeds
34.3,108.8,32.8,Loamy,28,49,16,Kharif,South,Rice
31.8,70.9,38.1,Clayey,29,13,35,Kharif,South,Oil seeds
33.0,47.5,45.6,Alluvial,44,42,49,Zaid,South,Wheat
28.0,82.0,51.3,Sandy,13,49,7,Kharif,Central,Rice
25.6,64.9,42.4,Red,22,42,48,Kharif,West,Rice
37.1,36.4,47.7,Loamy,28,52,39,Zaid,Central,Millets
36.8,48.6,34.9,Clayey,44,5,25,Zaid,North,Ground Nuts
32.8,92.3,56.1,Clayey,43,29,22,Kharif,South,Maize
26.3,71.0,41.0,Alluvial,38,27,19,Kharif,South,Sugarcane
26.0,69.8,34.2,Black,32,23,7,Kharif,East,Millets
28.5,86.7,53.9,Sandy,48,16,5,Kharif,East,Rice
35.6,43.3,38.4,Loamy,52,44,34,Zaid,South,Ground Nuts
31.1,79.6,57.0,Alluvial,17,27,27,Kharif,West,Sugarcane
28.7,84.9,55.3,Clayey,22,56,43,Kharif,West,Rice
32.9,72.0,31.6,Clayey,34,7,25,Kharif,South,Rice
28.9,102.6,30.7,Alluvial,51,29,39,Kharif,North,Sugarcane
16.0,53.4,55.0,Sandy,35,33,36,Rabi,East,Wheat
25.3,77.0,44.4,Black,40,40,45,Kharif,West,Cotton
34.7,46.9,40.8,Alluvial,39,31,34,Zaid,Central,Rice
32.8,40.0,40.1,Alluvial,53,58,30,Zaid,South,Wheat
42.4,66.8,38.6,Red,11,30,35,Kharif,East,Maize
37.5,57.7,47.9,Clayey,30,30,35,Zaid,North,Tobacco
34.7,45.0,57.2,Black,38,11,48,Zaid,South,Millets
31.9,65.2,30.5,Loamy,26,37,20,Kharif,West,Maize
35.5,56.3,36.3,Sandy,18,32,9,Zaid,Central,Ground Nuts
28.4,72.3,32.4,Red,40,22,44,Rabi,South,Barley
33.3,33.5,59.3,Red,54,5,26,Zaid,North,Ground Nuts
15.6,82.0,32.1,Alluvial,37,15,41,Rabi,West,Sugarcane
31.1,72.2,24.6,Sandy,29,32,20,Kharif,East,Rice
29.8,56.8,42.9,Loamy,19,19,17,Kharif,South,Maize
24.1,67.9,40.6,Alluvial,20,50,12,Kharif,North,Sugarcane
34.9,41.2,45.6,Loamy,11,15,5,Zaid,East,Ground Nuts
14.8,49.4,35.8,Red,53,50,26,Rabi,South,Wheat
26.0,80.9,47.6,Alluvial,16,6,22,Kharif,South,Sugarcane
15.2,66.9,40.6,Red,16,27,39,Rabi,South,Wheat
21.6,40.8,34.6,Loamy,10,15,16,Rabi,North,Wheat
37.7,53.4,29.2,Loamy,59,28,16,Zaid,North,Millets
27.9,67.3,33.9,Red,15,12,34,Kharif,West,Oil seeds
21.2,69.4,48.7,Clayey,34,25,32,Rabi,North,Pulses
10.5,50.1,56.4,Black,49,55,25,Rabi,South,Millets
29.1,72.3,34.1,Sandy,12,13,48,Kharif,Central,Maize
34.8,49.8,33.0,Clayey,18,6,30,Zaid,East,Tobacco
18.8,63.5,42.5,Red,20,40,14,Rabi,West,Pulses
33.9,36.7,35.5,Alluvial,53,55,41,Zaid,West,Rice
27.9,75.1,32.8,Sandy,17,15,35,Kharif,Central,Rice
20.3,69.9,42.5,Black,48,14,47,Rabi,Central,Cotton
35.5,74.3,37.6,Red,46,36,46,Kharif,South,Maize
20.0,59.5,31.2,Sandy,18,7,39,Rabi,West,Wheat
23.5,51.6,42.7,Black,20,21,27,Rabi,Central,Millets
19.0,69.0,42.1,Loamy,49,42,17,Rabi,North,Pulses
27.5,85.9,31.1,Sandy,25,35,8,Kharif,North,Oil seeds
31.9,90.3,37.2,Black,10,41,29,Kharif,South,Millets
29.6,77.6,46.0,Alluvial,33,52,7,Kharif,South,Sugarcane
25.9,59.0,53.7,Loamy,47,10,30,Kharif,East,Oil seeds
33.4,45.8,25.3,Sandy,19,27,13,Zaid,East,Ground Nuts
34.5,54.2,39.6,Clayey,31,23,13,Zaid,North,Millets
21.2,45.8,41.3,Loamy,38,10,23,Rabi,Central,Wheat
31.6,77.2,54.8,Sandy,14,31,12,Kharif,Central,Rice
34.9,43.7,38.4,Loamy,55,51,27,Zaid,East,Millets
35.6,45.6,43.3,Red,56,46,15,Zaid,East,Ground Nuts
28.6,77.6,39.5,Sandy,43,15,41,Kharif,South,Oil seeds
23.1,69.5,38.2,Black,59,59,12,Rabi,Central,Millets
35.6,58.4,30.9,Clayey,10,39,21,Zaid,Central,Tobacco
36.5,43.0,41.7,Loamy,45,14,5,Zaid,West,Tobacco
37.7,52.3,44.5,Clayey,22,28,49,Zaid,West,Tobacco
34.4,51.3,42.3,Black,17,53,7,Zaid,Central,Millets
28.7,91.9,44.1,Clayey,23,31,47,Kharif,Central,Maize
35.9,41.5,16.8,Loamy,57,29,7,Zaid,Central,Ground Nuts
35.9,46.0,49.8,Red,27,9,27,Zaid,East,Millets
16.3,78.8,32.3,Alluvial,51,32,42,Rabi,South,Wheat
20.6,58.5,49.0,Black,49,47,8,Rabi,East,Millets
31.1,66.4,42.4,Clayey,44,20,47,Kharif,East,Maize
23.6,74.9,37.0,Alluvial,24,39,46,Rabi,South,Sugarcane
33.8,39.2,37.9,Black,14,36,17,Zaid,West,Millets
36.5,46.6,27.4,Clayey,15,32,29,Zaid,North,Ground Nuts
19.8,42.3,30.1,Clayey,35,13,22,Rabi,North,Barley
34.1,45.8,45.8,Black,54,58,10,Zaid,Central,Cotton
32.4,87.6,67.3,Alluvial,23,52,24,Kharif,East,Sugarcane
29.6,81.8,30.5,Black,49,35,29,Kharif,North,Cotton
26.2,80.0,40.9,Alluvial,51,38,24,Kharif,South,Wheat
21.9,71.0,33.5,Red,53,5,31,Rabi,West,Wheat
35.5,34.9,47.0,Black,48,35,37,Zaid,West,Cotton
29.7,83.8,40.3,Black,48,33,49,Kharif,West,Millets
20.7,57.4,26.6,Black,26,9,26,Rabi,North,Cotton
26.3,55.8,27.6,Red,28,36,31,Rabi,West,Barley
29.5,73.5,40.1,Red,37,56,44,Kharif,North,Oil seeds
29.6,68.6,22.4,Alluvial,10,36,49,Kharif,South,Wheat
16.4,52.5,23.4,Black,40,56,22,Rabi,North,Millets
35.8,52.2,41.7,Red,22,19,20,Zaid,West,Tobacco
28.4,54.2,38.0,Clayey,39,42,27,Kharif,East,Oil seeds
25.6,76.6,40.7,Red,27,32,10,Kharif,West,Oil seeds
33.2,49.0,60.7,Clayey,35,17,24,Zaid,West,Ground Nuts
33.9,61.6,45.8,Sandy,18,8,47,Kharif,Central,Rice
36.0,88.5,35.8,Black,35,20,22,Kharif,Central,Cotton
36.6,36.5,41.1,Red,44,53,26,Zaid,West,Ground Nuts
21.0,48.4,47.4,Red,14,31,25,Rabi,North,Wheat
28.0,84.2,36.7,Alluvial,13,19,41,Kharif,East,Rice
26.0,67.9,58.0,Alluvial,13,23,15,Rabi,West,Wheat
16.9,51.0,42.2,Alluvial,34,30,7,Rabi,North,Rice
25.5,84.0,64.0,Alluvial,54,48,11,Kharif,West,Sugarcane
36.5,55.3,22.4,Loamy,47,23,25,Zaid,East,Ground Nuts
33.1,86.6,42.7,Alluvial,14,54,5,Kharif,North,Wheat
33.8,77.1,51.8,Loamy,26,33,17,Kharif,Central,Maize
18.6,65.3,36.0,Alluvial,16,34,19,Rabi,West,Rice
32.4,82.1,45.4,Clayey,26,43,10,Kharif,East,Oil seeds
30.5,81.1,43.6,Sandy,47,35,42,Kharif,South,Maize
29.1,60.5,38.9,Clayey,17,14,16,Kharif,West,Rice
37.9,74.2,38.6,Alluvial,48,15,12,Kharif,Central,Sugarcane
25.7,64.5,43.0,Clayey,24,37,29,Rabi,West,Pulses
18.6,52.0,50.3,Black,12,10,13,Rabi,Central,Cotton
34.9,50.3,35.4,Black,28,59,28,Zaid,West,Cotton
20.6,58.6,36.4,Clayey,58,44,40,Rabi,East,Barley
36.0,60.5,32.8,Black,50,36,21,Zaid,West,Cotton
17.6,52.3,38.8,Sandy,58,7,11,Rabi,West,Barley
32.0,77.9,41.7,Loamy,25,15,42,Kharif,South,Maize
34.6,55.9,42.7,Loamy,39,25,25,Zaid,Central,Ground Nuts
33.6,69.5,52.6,Alluvial,18,55,45,Kharif,South,Rice
34.6,52.9,56.7,Red,13,52,8,Zaid,East,Millets
37.1,47.7,43.5,Sandy,19,10,19,Zaid,South,Tobacco
35.3,54.8,49.2,Red,24,22,25,Zaid,Central,Tobacco
32.7,71.9,36.7,Red,54,58,14,Kharif,South,Oil seeds
35.7,56.6,45.9,Alluvial,52,6,19,Zaid,Central,Sugarcane
28.4,87.5,40.2,Red,21,27,26,Kharif,West,Maize
28.1,56.8,36.3,Sandy,41,53,26,Rabi,West,Barley
33.9,58.9,42.0,Red,50,27,27,Zaid,Central,Millets
34.1,49.5,56.9,Alluvial,22,46,40,Zaid,North,Sugarcane
30.7,85.4,54.3,Loamy,11,32,44,Kharif,South,Maize
15.0,61.2,44.1,Loamy,43,59,27,Rabi,West,Barley
36.6,38.8,40.6,Clayey,39,51,33,Zaid,East,Ground Nuts
19.1,52.8,49.7,Clayey,33,32,42,Rabi,South,Wheat
35.8,40.1,36.7,Sandy,35,46,18,Zaid,West,Millets
33.0,95.0,30.3,Red,12,11,6,Kharif,North,Oil seeds
37.2,46.2,42.9,Black,23,22,47,Zaid,North,Millets
17.4,63.3,40.1,Black,16,18,29,Rabi,West,Cotton
36.3,59.8,39.5,Loamy,26,25,10,Zaid,North,Ground Nuts
12.5,61.5,46.7,Sandy,41,32,14,Rabi,West,Barley
30.9,79.6,49.0,Loamy,25,15,41,Kharif,West,Rice
34.6,44.6,24.8,Loamy,27,36,34,Zaid,East,Ground Nuts
31.4,87.8,35.5,Sandy,38,33,31,Kharif,West,Oil seeds
26.4,73.4,33.9,Loamy,50,16,23,Kharif,South,Maize
26.9,85.8,40.7,Clayey,31,27,43,Kharif,South,Oil seeds
33.8,35.9,32.8,Sandy,37,50,20,Zaid,North,Ground Nuts
35.1,75.1,29.1,Black,34,33,17,Kharif,Central,Millets
35.0,58.4,40.5,Sandy,47,38,33,Zaid,North,Ground Nuts
29.5,65.2,33.2,Red,50,13,48,Kharif,South,Oil seeds
27.1,81.7,34.9,Black,27,49,34,Kharif,West,Millets
34.9,48.3,33.2,Black,25,42,36,Zaid,West,Millets
34.8,58.8,37.5,Clayey,12,54,39,Zaid,South,Tobacco
22.9,58.5,32.1,Loamy,44,18,17,Rabi,West,Pulses
29.3,87.5,38.8,Black,57,21,47,Kharif,West,Cotton
18.0,52.4,22.8,Clayey,54,42,37,Rabi,South,Barley
33.5,73.7,41.6,Loamy,57,7,30,Kharif,South,Oil seeds
28.7,70.9,51.0,Alluvial,35,44,13,Kharif,West,Rice
39.0,43.0,38.3,Alluvial,11,8,34,Zaid,East,Wheat
34.4,57.5,34.1,Black,46,10,48,Zaid,East,Millets
21.9,74.1,37.3,Alluvial,17,26,28,Rabi,East,Sugarcane
36.0,27.2,24.9,Red,22,57,46,Zaid,North,Millets
36.4,50.4,41.3,Alluvial,48,54,35,Zaid,South,Sugarcane
34.5,38.9,39.6,Loamy,50,29,19,Zaid,North,Ground Nuts
20.5,71.6,38.4,Black,27,20,25,Rabi,South,Cotton
28.3,77.3,41.5,Black,21,45,35,Kharif,Central,Cotton
22.7,64.1,31.2,Red,34,49,9,Rabi,Central,Barley
21.1,58.9,45.9,Red,47,44,26,Rabi,West,Barley
34.9,43.0,58.2,Loamy,26,7,22,Zaid,South,Millets
36.7,55.4,70.1,Loamy,26,20,25,Zaid,Central,Millets
33.3,73.3,39.6,Alluvial,47,5,12,Kharif,West,Wheat
33.5,49.4,24.9,Loamy,55,34,46,Zaid,North,Ground Nuts
38.1,51.0,26.9,Alluvial,35,22,16,Zaid,East,Sugarcane
26.9,60.5,17.6,Alluvial,13,57,21,Rabi,South,Rice
38.6,45.9,36.4,Alluvial,53,6,27,Zaid,South,Sugarcane
28.6,76.1,46.8,Red,53,43,48,Kharif,South,Oil seeds
25.1,52.0,51.9,Loamy,25,35,38,Rabi,Central,Wheat
36.9,58.2,35.3,Loamy,32,5,7,Zaid,East,Millets
18.4,53.0,28.0,Clayey,48,17,9,Rabi,South,Wheat
23.5,36.1,48.3,Alluvial,14,34,28,Rabi,Central,Sugarcane
27.0,75.1,37.6,Alluvial,43,7,27,Kharif,North,Sugarcane
24.3,69.1,59.7,Black,56,58,41,Rabi,South,Cotton
18.3,76.9,49.9,Black,23,9,45,Rabi,North,Cotton
34.8,47.9,38.6,Red,29,52,47,Zaid,East,Millets
33.9,81.5,34.4,Red,53,9,34,Kharif,North,Rice
28.0,91.6,48.5,Black,51,58,47,Kharif,North,Cotton
35.8,60.3,45.7,Clayey,20,37,20,Zaid,West,Ground Nuts
35.3,44.5,37.3,Sandy,25,31,47,Zaid,South,Millets
12.9,44.6,46.7,Black,15,12,40,Rabi,Central,Millets
25.2,58.4,23.7,Clayey,14,9,31,Rabi,West,Pulses
10.7,54.9,50.4,Loamy,17,24,17,Rabi,South,Wheat
27.7,79.3,51.9,Red,24,37,14,Kharif,North,Maize
22.8,65.3,36.3,Loamy,42,18,13,Rabi,Central,Barley
36.9,46.9,44.5,Clayey,23,8,17,Zaid,East,Tobacco
29.3,55.5,46.2,Red,18,46,39,Kharif,Central,Maize
19.9,50.2,32.0,Alluvial,46,43,38,Rabi,West,Rice
35.5,43.2,47.8,Black,55,10,48,Zaid,South,Millets
33.7,48.1,44.5,Sandy,49,34,25,Zaid,North,Tobacco
36.6,47.9,34.6,Clayey,21,42,30,Zaid,Central,Ground Nuts
36.3,76.9,34.9,Loamy,33,59,15,Kharif,North,Oil seeds
18.5,58.2,38.1,Clayey,52,43,32,Rabi,South,Pulses
35.2,53.4,49.0,Red,53,23,28,Zaid,Central,Tobacco
33.9,72.3,30.0,Alluvial,15,14,46,Kharif,West,Wheat
36.7,62.5,12.8,Alluvial,18,45,43,Zaid,West,Wheat
26.7,64.7,54.8,Alluvial,39,43,14,Kharif,East,Rice
31.8,76.1,20.8,Loamy,32,30,9,Kharif,Central,Maize
36.3,89.6,30.8,Sandy,48,52,8,Kharif,Central,Oil seeds
20.2,56.0,40.4,Black,45,52,43,Rabi,South,Millets
24.1,83.8,44.7,Black,32,18,29,Kharif,Central,Cotton
22.3,68.1,38.9,Loamy,48,29,38,Rabi,North,Wheat
30.4,86.4,45.7,Sandy,18,35,19,Kharif,East,Maize
31.2,73.8,33.6,Clayey,38,58,37,Kharif,East,Oil seeds
16.1,51.6,57.1,Red,35,35,35,Rabi,East,Wheat
30.7,67.7,50.0,Red,46,48,49,Kharif,East,Rice
19.5,52.5,31.5,Loamy,13,46,32,Rabi,West,Pulses
30.6,86.1,26.5,Loamy,32,55,26,Kharif,West,Oil seeds
31.5,53.6,46.5,Loamy,26,18,10,Zaid,North,Millets
29.7,52.9,31.8,Black,18,46,48,Rabi,North,Cotton
31.6,99.8,40.7,Sandy,26,34,20,Kharif,West,Maize
33.6,65.9,42.1,Alluvial,43,30,23,Kharif,South,Sugarcane
22.6,62.2,27.0,Clayey,28,24,48,Rabi,Central,Wheat
28.0,75.0,32.9,Sandy,11,38,14,Kharif,South,Rice
16.9,57.7,33.9,Clayey,59,36,5,Rabi,North,Barley
32.8,77.1,50.5,Clayey,23,14,44,Kharif,North,Rice
20.3,54.3,52.1,Black,20,30,5,Rabi,South,Millets
34.1,50.1,32.9,Sandy,55,7,31,Zaid,South,Millets
36.9,54.4,41.6,Red,40,25,47,Zaid,West,Ground Nuts
19.7,66.1,41.5,Sandy,21,42,33,Rabi,North,Wheat
24.9,65.6,48.5,Loamy,13,44,11,Kharif,South,Rice
37.4,38.7,63.6,Clayey,22,24,43,Zaid,Central,Tobacco
23.5,58.3,43.9,Black,32,17,44,Rabi,West,Millets
28.8,79.6,35.8,Clayey,50,38,33,Kharif,East,Rice
26.9,44.0,41.0,Loamy,54,36,42,Rabi,East,Pulses
25.4,76.8,33.5,Sandy,46,29,12,Kharif,North,Rice
32.7,50.2,38.7,Black,20,31,39,Zaid,West,Cotton
17.7,61.2,34.1,Red,51,24,7,Rabi,East,Wheat
23.3,45.6,37.8,Alluvial,29,59,28,Rabi,West,Wheat
37.0,52.7,36.0,Alluvial,33,19,33,Zaid,South,Wheat
35.2,49.9,47.4,Black,28,9,47,Zaid,South,Millets
30.7,47.2,34.8,Loamy,48,45,34,Zaid,North,Tobacco
20.6,54.3,35.0,Alluvial,56,28,43,Rabi,North,Rice
36.8,45.8,50.2,Sandy,53,32,8,Zaid,East,Ground Nuts
30.2,81.7,39.7,Loamy,37,5,18,Kharif,East,Rice
38.4,59.2,54.8,Clayey,45,34,44,Zaid,South,Millets
16.7,54.3,33.7,Loamy,11,51,39,Rabi,West,Wheat
25.4,48.2,46.9,Alluvial,20,50,27,Rabi,South,Sugarcane
20.2,48.9,46.6,Clayey,24,7,49,Rabi,West,Wheat
35.8,69.6,37.0,Loamy,26,5,45,Kharif,West,Maize
34.7,56.6,45.5,Black,37,21,42,Zaid,Central,Millets
21.1,64.4,46.3,Black,16,18,30,Rabi,North,Millets
35.4,48.9,53.8,Loamy,51,22,8,Zaid,South,Millets
36.2,43.3,40.5,Black,54,12,16,Zaid,South,Millets
20.0,71.8,49.1,Black,50,36,21,Rabi,South,Millets
36.2,41.9,36.4,Red,21,7,45,Zaid,East,Ground Nuts
29.8,87.1,41.6,Clayey,26,30,9,Kharif,West,Oil seeds
20.8,59.4,45.7,Sandy,57,42,27,Rabi,East,Barley
34.9,87.6,47.2,Sandy,48,6,14,Kharif,East,Maize
36.9,45.3,43.5,Red,22,24,42,Zaid,South,Ground Nuts
30.2,74.8,55.8,Loamy,32,33,28,Kharif,North,Oil seeds
34.6,72.4,44.2,Black,27,27,10,Kharif,North,Millets
35.9,42.4,43.2,Clayey,22,22,34,Zaid,North,Millets
22.7,71.1,48.1,Alluvial,22,28,29,Rabi,Central,Sugarcane
32.7,67.7,32.7,Sandy,27,9,32,Kharif,Central,Rice
34.3,55.1,29.1,Sandy,21,48,44,Zaid,North,Tobacco
21.6,66.8,64.3,Black,45,13,41,Rabi,West,Millets
27.1,70.9,45.9,Loamy,41,33,37,Kharif,South,Oil seeds
33.1,45.4,21.6,Clayey,13,25,22,Zaid,North,Millets
30.9,83.2,29.4,Sandy,54,58,26,Kharif,Central,Maize
33.6,34.5,46.0,Black,15,5,17,Zaid,North,Cotton
33.3,42.2,42.8,Loamy,53,30,16,Zaid,South,Millets
33.8,46.2,39.1,Black,21,59,37,Zaid,West,Millets
14.8,64.6,47.5,Sandy,29,36,14,Rabi,West,Barley
28.3,68.3,45.2,Alluvial,56,51,37,Kharif,East,Wheat
33.4,41.9,44.5,Clayey,46,10,45,Zaid,Central,Tobacco
32.7,53.3,32.6,Black,27,55,15,Zaid,East,Millets
32.4,81.8,44.7,Clayey,18,59,39,Kharif,West,Maize
35.8,40.9,13.8,Black,30,5,40,Zaid,Central,Cotton
30.2,66.6,43.8,Red,22,53,34,Kharif,East,Oil seeds
20.5,59.0,46.6,Clayey,20,39,11,Rabi,Central,Barley
28.6,87.0,35.0,Sandy,56,34,7,Kharif,East,Oil seeds
22.8,52.7,45.1,Clayey,46,26,37,Rabi,South,Pulses
16.6,60.3,28.6,Loamy,47,12,13,Rabi,East,Pulses
